module_order,module_title,lesson_order,lesson_title,step_order,step_title,step_type,checker_type,xp,difficulty,estimated_minutes
2,Модуль 2. Python Hard,19,Пакеты и импорты,3,Понимание,test,quiz_single,40,2,10
2,Модуль 2. Python Hard,19,Пакеты и импорты,4,Import line,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,19,Пакеты и импорты,5,Package marker,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,19,Пакеты и импорты,6,Module path,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,19,Пакеты и импорты,7,Relative import,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,19,Пакеты и импорты,8,Public API,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,19,Пакеты и импорты,9,Import error,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,19,Пакеты и импорты,10,Практический модуль: Пакеты и импорты,project,ide_plugin,110,3,35
2,Модуль 2. Python Hard,19,Пакеты и импорты,11,Закрепление,test,quiz_single,40,2,10
2,Модуль 2. Python Hard,19,Пакеты и импорты,12,Контрольный модуль,project,ide_plugin,110,3,35
2,Модуль 2. Python Hard,19,Пакеты и импорты,13,Короткая проверка,summary,,20,2,8
2,Модуль 2. Python Hard,20,Poetry,1,Что это,theory,,40,2,18
2,Модуль 2. Python Hard,20,Poetry,2,Минимальный пример,theory,,40,2,16
2,Модуль 2. Python Hard,20,Poetry,3,Понимание,test,quiz_single,40,2,12
2,Модуль 2. Python Hard,20,Poetry,4,Документация: Poetry,practice,ide_plugin,90,2,30
2,Модуль 2. Python Hard,20,Poetry,5,Командный запуск: Poetry,practice,ide_plugin,90,2,30
2,Модуль 2. Python Hard,20,Poetry,6,Исправление ошибки: Poetry,practice,ide_plugin,90,2,30
2,Модуль 2. Python Hard,20,Poetry,7,Состояние Git: Poetry,practice,ide_plugin,90,2,30
2,Модуль 2. Python Hard,20,Poetry,8,Проверочный запуск: Poetry,project,ide_plugin,130,2,45
2,Модуль 2. Python Hard,20,Poetry,9,Итоговый результат: Poetry,project,ide_plugin,110,2,30
2,Модуль 2. Python Hard,20,Poetry,10,Итог,summary,,40,2,8
2,Модуль 2. Python Hard,21,pytest: функции,1,Тест функции,theory,,40,2,18
2,Модуль 2. Python Hard,21,pytest: функции,2,Падающий тест,theory,,40,2,18
2,Модуль 2. Python Hard,21,pytest: функции,3,Assert,test,quiz_single,40,2,10
2,Модуль 2. Python Hard,21,pytest: функции,4,Discount test,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,21,pytest: функции,5,Boundary test,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,21,pytest: функции,6,Exception test,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,21,pytest: функции,7,Negative case,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,21,pytest: функции,8,Fix expected,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,21,pytest: функции,9,Two asserts,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,21,pytest: функции,10,Function checks,project,ide_plugin,110,3,35
2,Модуль 2. Python Hard,21,pytest: функции,11,Чтение падения,test,quiz_single,40,2,10
2,Модуль 2. Python Hard,21,pytest: функции,12,Regression checks,project,ide_plugin,110,3,35
2,Модуль 2. Python Hard,21,pytest: функции,13,Короткая проверка,summary,,20,2,8
2,Модуль 2. Python Hard,22,pytest: fixtures,1,Зачем fixture,theory,,40,2,18
2,Модуль 2. Python Hard,22,pytest: fixtures,2,tmp_path,theory,,40,2,18
2,Модуль 2. Python Hard,22,pytest: fixtures,3,Fixture basics,test,quiz_single,40,2,10
2,Модуль 2. Python Hard,22,pytest: fixtures,4,User fixture,practice,python_pytest,80,24,3
2,Модуль 2. Python Hard,22,pytest: fixtures,5,tmp_path write,practice,python_pytest,80,24,3
2,Модуль 2. Python Hard,22,pytest: fixtures,6,Fixture reuse,practice,python_pytest,80,24,3
2,Модуль 2. Python Hard,22,pytest: fixtures,7,Fix fixture,practice,python_pytest,80,24,3
2,Модуль 2. Python Hard,22,pytest: fixtures,8,App client fixture,practice,python_pytest,80,24,3
2,Модуль 2. Python Hard,22,pytest: fixtures,9,Factory fixture,practice,python_pytest,80,24,3
2,Модуль 2. Python Hard,22,pytest: fixtures,10,Fixture file lab,project,ide_plugin,110,3,35
2,Модуль 2. Python Hard,22,pytest: fixtures,11,Fixture mistakes,test,quiz_single,40,2,10
2,Модуль 2. Python Hard,22,pytest: fixtures,12,Fixture integration,project,ide_plugin,110,3,35
2,Модуль 2. Python Hard,22,pytest: fixtures,13,Короткая проверка,summary,,20,2,8
2,Модуль 2. Python Hard,23,pytest: parametrization,1,Зачем parametrization,theory,,40,2,18
2,Модуль 2. Python Hard,23,pytest: parametrization,2,IDs cases,theory,,40,2,18
2,Модуль 2. Python Hard,23,pytest: parametrization,3,Parametrize basics,test,quiz_single,40,2,10
2,Модуль 2. Python Hard,23,pytest: parametrization,4,Even cases,practice,python_pytest,80,24,3
2,Модуль 2. Python Hard,23,pytest: parametrization,5,Discount cases,practice,python_pytest,80,24,3
2,Модуль 2. Python Hard,23,pytest: parametrization,6,Invalid emails,practice,python_pytest,80,24,3
2,Модуль 2. Python Hard,23,pytest: parametrization,7,Fix params,practice,python_pytest,80,24,3
2,Модуль 2. Python Hard,23,pytest: parametrization,8,HTTP status table,practice,python_pytest,80,24,3
2,Модуль 2. Python Hard,23,pytest: parametrization,9,Param fixture mix,practice,python_pytest,80,24,3
2,Модуль 2. Python Hard,23,pytest: parametrization,10,Parametrize lab,project,ide_plugin,110,3,35
2,Модуль 2. Python Hard,23,pytest: parametrization,11,Param mistakes,test,quiz_single,40,2,10
2,Модуль 2. Python Hard,23,pytest: parametrization,12,Boundary table,project,ide_plugin,110,3,35
2,Модуль 2. Python Hard,23,pytest: parametrization,13,Короткая проверка,summary,,20,2,8
2,Модуль 2. Python Hard,24,pytest: mocking,1,Зачем mock,theory,,40,2,18
2,Модуль 2. Python Hard,24,pytest: mocking,2,Fake client,theory,,40,2,18
2,Модуль 2. Python Hard,24,pytest: mocking,3,Mock basics,test,quiz_single,40,2,10
2,Модуль 2. Python Hard,24,pytest: mocking,4,Monkeypatch rate,practice,python_pytest,80,24,3
2,Модуль 2. Python Hard,24,pytest: mocking,5,Fake client payload,practice,python_pytest,80,24,3
2,Модуль 2. Python Hard,24,pytest: mocking,6,Failure mock,practice,python_pytest,80,24,3
2,Модуль 2. Python Hard,24,pytest: mocking,7,Call count,practice,python_pytest,80,24,3
2,Модуль 2. Python Hard,24,pytest: mocking,8,Env monkeypatch,practice,python_pytest,80,24,3
2,Модуль 2. Python Hard,24,pytest: mocking,9,Fix real call,practice,python_pytest,80,24,3
2,Модуль 2. Python Hard,24,pytest: mocking,10,Mock provider lab,project,ide_plugin,110,3,35
2,Модуль 2. Python Hard,24,pytest: mocking,11,Mock mistakes,test,quiz_single,40,2,10
2,Модуль 2. Python Hard,24,pytest: mocking,12,Payment fake,project,ide_plugin,110,3,35
2,Модуль 2. Python Hard,24,pytest: mocking,13,Короткая проверка,summary,,20,2,8
2,Модуль 2. Python Hard,25,pytest: coverage,1,Что такое coverage,theory,,40,2,18
2,Модуль 2. Python Hard,25,pytest: coverage,2,Branch coverage,theory,,40,2,18
2,Модуль 2. Python Hard,25,pytest: coverage,3,Coverage basics,test,quiz_single,40,2,10
2,Модуль 2. Python Hard,25,pytest: coverage,4,Both branches,practice,python_pytest,80,24,3
2,Модуль 2. Python Hard,25,pytest: coverage,5,Boundary 18,practice,python_pytest,80,24,3
2,Модуль 2. Python Hard,25,pytest: coverage,6,Error branch,practice,python_pytest,80,24,3
2,Модуль 2. Python Hard,25,pytest: coverage,7,Fix weak coverage,practice,python_pytest,80,24,3
2,Модуль 2. Python Hard,25,pytest: coverage,8,Status matrix,practice,python_pytest,80,24,3
2,Модуль 2. Python Hard,25,pytest: coverage,9,Coverage threshold,practice,python_pytest,80,24,3
2,Модуль 2. Python Hard,25,pytest: coverage,10,Coverage lab,project,ide_plugin,110,3,35
2,Модуль 2. Python Hard,25,pytest: coverage,11,Coverage mistakes,test,quiz_single,40,2,10
2,Модуль 2. Python Hard,25,pytest: coverage,12,CI coverage gate,project,ide_plugin,110,3,35
2,Модуль 2. Python Hard,25,pytest: coverage,13,Короткая проверка,summary,,20,2,8
2,Модуль 2. Python Hard,26,Алгоритмы: сложность,1,Что это,theory,,40,2,18
2,Модуль 2. Python Hard,26,Алгоритмы: сложность,2,Минимальный пример,theory,,40,2,18
2,Модуль 2. Python Hard,26,Алгоритмы: сложность,3,Понимание,test,quiz_single,40,2,12
2,Модуль 2. Python Hard,26,Алгоритмы: сложность,4,Linear count,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,26,Алгоритмы: сложность,5,Nested pairs,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,26,Алгоритмы: сложность,6,Binary steps,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,26,Алгоритмы: сложность,7,Choose structure,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,26,Алгоритмы: сложность,8,Compare loops,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,26,Алгоритмы: сложность,9,Operation budget,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,26,Алгоритмы: сложность,10,Практический модуль: Алгоритмы: сложность,project,ide_plugin,120,2,45
2,Модуль 2. Python Hard,26,Алгоритмы: сложность,11,Закрепление,test,quiz_single,40,2,12
2,Модуль 2. Python Hard,26,Алгоритмы: сложность,12,Итоговый результат: Алгоритмы: сложность,project,ide_plugin,110,2,30
2,Модуль 2. Python Hard,26,Алгоритмы: сложность,13,Итог,summary,,40,2,8
2,Модуль 2. Python Hard,27,Массивы и списки,1,Что это,theory,,40,2,18
2,Модуль 2. Python Hard,27,Массивы и списки,2,Минимальный пример,theory,,40,2,18
2,Модуль 2. Python Hard,27,Массивы и списки,3,Понимание,test,quiz_single,40,2,12
2,Модуль 2. Python Hard,27,Массивы и списки,4,Индекс элемента,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,27,Массивы и списки,5,Срез страницы,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,27,Массивы и списки,6,Вставка по позиции,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,27,Массивы и списки,7,Удалить пустые,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,27,Массивы и списки,8,Two pointers sum,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,27,Массивы и списки,9,Накопление списка,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,27,Массивы и списки,10,Практический модуль: Массивы и списки,project,ide_plugin,120,2,45
2,Модуль 2. Python Hard,27,Массивы и списки,11,Закрепление,test,quiz_single,40,2,12
2,Модуль 2. Python Hard,27,Массивы и списки,12,Итоговый результат: Массивы и списки,project,ide_plugin,110,2,30
2,Модуль 2. Python Hard,27,Массивы и списки,13,Итог,summary,,40,2,8
2,Модуль 2. Python Hard,28,Hash map и set,1,Что это,theory,,40,2,18
2,Модуль 2. Python Hard,28,Hash map и set,2,Минимальный пример,theory,,40,2,18
2,Модуль 2. Python Hard,28,Hash map и set,3,Понимание,test,quiz_single,40,2,12
2,Модуль 2. Python Hard,28,Hash map и set,4,Frequency map,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,28,Hash map и set,5,First duplicate,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,28,Hash map и set,6,Group by owner,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,28,Hash map и set,7,Set intersection ids,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,28,Hash map и set,8,Unique by email,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,28,Hash map и set,9,Membership flags,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,28,Hash map и set,10,Практический модуль: Hash map и set,project,ide_plugin,120,2,45
2,Модуль 2. Python Hard,28,Hash map и set,11,Закрепление,test,quiz_single,40,2,12
2,Модуль 2. Python Hard,28,Hash map и set,12,Итоговый результат: Hash map и set,project,ide_plugin,110,2,30
2,Модуль 2. Python Hard,28,Hash map и set,13,Итог,summary,,40,2,8
2,Модуль 2. Python Hard,29,"Stack, queue, deque",1,Что это,theory,,40,2,18
2,Модуль 2. Python Hard,29,"Stack, queue, deque",2,Минимальный пример,theory,,40,2,18
2,Модуль 2. Python Hard,29,"Stack, queue, deque",3,Понимание,test,quiz_single,40,2,12
2,Модуль 2. Python Hard,29,"Stack, queue, deque",4,Стек скобок,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,29,"Stack, queue, deque",5,Очередь задач,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,29,"Stack, queue, deque",6,Undo stack,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,29,"Stack, queue, deque",7,Sliding window,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,29,"Stack, queue, deque",8,Очередь с приоритетом вручную,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,29,"Stack, queue, deque",9,LIFO или FIFO,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,29,"Stack, queue, deque",10,"Практический модуль: Stack, queue, deque",project,ide_plugin,120,2,45
2,Модуль 2. Python Hard,29,"Stack, queue, deque",11,Закрепление,test,quiz_single,40,2,12
2,Модуль 2. Python Hard,29,"Stack, queue, deque",12,"Итоговый результат: Stack, queue, deque",project,ide_plugin,110,2,30
2,Модуль 2. Python Hard,29,"Stack, queue, deque",13,Итог,summary,,40,2,8
2,Модуль 2. Python Hard,30,Сортировки,1,Что это,theory,,40,2,18
2,Модуль 2. Python Hard,30,Сортировки,2,Минимальный пример,theory,,40,2,18
2,Модуль 2. Python Hard,30,Сортировки,3,Понимание,test,quiz_single,40,2,12
2,Модуль 2. Python Hard,30,Сортировки,4,Sort by key,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,30,Сортировки,5,Stable sort,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,30,Сортировки,6,Top N,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,30,Сортировки,7,In-place sort copy,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,30,Сортировки,8,Reverse date,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,30,Сортировки,9,Tie breaker,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,30,Сортировки,10,Практический модуль: Сортировки,project,ide_plugin,120,2,45
2,Модуль 2. Python Hard,30,Сортировки,11,Закрепление,test,quiz_single,40,2,12
2,Модуль 2. Python Hard,30,Сортировки,12,Итоговый результат: Сортировки,project,ide_plugin,110,2,30
2,Модуль 2. Python Hard,30,Сортировки,13,Итог,summary,,40,2,8
2,Модуль 2. Python Hard,31,Binary search,1,Что это,theory,,40,2,18
2,Модуль 2. Python Hard,31,Binary search,2,Минимальный пример,theory,,40,2,18
2,Модуль 2. Python Hard,31,Binary search,3,Понимание,test,quiz_single,40,2,12
2,Модуль 2. Python Hard,31,Binary search,4,Exact binary search,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,31,Binary search,5,Lower bound,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,31,Binary search,6,Upper bound,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,31,Binary search,7,Insert position,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,31,Binary search,8,First true,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,31,Binary search,9,Search range,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,31,Binary search,10,Практический модуль: Binary search,project,ide_plugin,120,2,45
2,Модуль 2. Python Hard,31,Binary search,11,Закрепление,test,quiz_single,40,2,12
2,Модуль 2. Python Hard,31,Binary search,12,Итоговый результат: Binary search,project,ide_plugin,110,2,30
2,Модуль 2. Python Hard,31,Binary search,13,Итог,summary,,40,2,8
2,Модуль 2. Python Hard,32,threading,1,Что это,theory,,40,2,18
2,Модуль 2. Python Hard,32,threading,2,Минимальный пример,theory,,40,2,18
2,Модуль 2. Python Hard,32,threading,3,Понимание,test,quiz_single,40,2,12
2,Модуль 2. Python Hard,32,threading,4,Lock counter,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,32,threading,5,Thread worker plan,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,32,threading,6,Event flag,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,32,threading,7,Queue producer,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,32,threading,8,Timeout join plan,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,32,threading,9,Thread result collector,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,32,threading,10,Практический модуль: threading,project,ide_plugin,120,2,45
2,Модуль 2. Python Hard,32,threading,11,Закрепление,test,quiz_single,40,2,12
2,Модуль 2. Python Hard,32,threading,12,Итоговый результат: threading,project,ide_plugin,110,2,30
2,Модуль 2. Python Hard,32,threading,13,Итог,summary,,40,2,8
2,Модуль 2. Python Hard,33,multiprocessing,1,Что это,theory,,40,2,18
2,Модуль 2. Python Hard,33,multiprocessing,2,Минимальный пример,theory,,40,2,18
2,Модуль 2. Python Hard,33,multiprocessing,3,Понимание,test,quiz_single,40,2,12
2,Модуль 2. Python Hard,33,multiprocessing,4,Pool map squares,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,33,multiprocessing,5,Chunk jobs,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,33,multiprocessing,6,Collect process results,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,33,multiprocessing,7,Process target args,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,33,multiprocessing,8,Cpu bound label,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,33,multiprocessing,9,Main guard text,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,33,multiprocessing,10,Практический модуль: multiprocessing,project,ide_plugin,120,2,45
2,Модуль 2. Python Hard,33,multiprocessing,11,Закрепление,test,quiz_single,40,2,12
2,Модуль 2. Python Hard,33,multiprocessing,12,Итоговый результат: multiprocessing,project,ide_plugin,110,2,30
2,Модуль 2. Python Hard,33,multiprocessing,13,Итог,summary,,40,2,8
2,Модуль 2. Python Hard,34,asyncio: база,1,Что это,theory,,40,2,18
2,Модуль 2. Python Hard,34,asyncio: база,2,Минимальный пример,theory,,40,2,18
2,Модуль 2. Python Hard,34,asyncio: база,3,Понимание,test,quiz_single,40,2,12
2,Модуль 2. Python Hard,34,asyncio: база,4,Await one task,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,34,asyncio: база,5,Gather tasks,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,34,asyncio: база,6,Sleep delay,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,34,asyncio: база,7,Timeout,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,34,asyncio: база,8,Create tasks,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,34,asyncio: база,9,Cancel task,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,34,asyncio: база,10,Практический модуль: asyncio: база,project,ide_plugin,120,2,45
2,Модуль 2. Python Hard,34,asyncio: база,11,Закрепление,test,quiz_single,40,2,12
2,Модуль 2. Python Hard,34,asyncio: база,12,Итоговый результат: asyncio: база,project,ide_plugin,110,2,30
2,Модуль 2. Python Hard,34,asyncio: база,13,Итог,summary,,40,2,8
2,Модуль 2. Python Hard,35,asyncio: задачи и очереди,1,Что это,theory,,40,2,18
2,Модуль 2. Python Hard,35,asyncio: задачи и очереди,2,Минимальный пример,theory,,40,2,18
2,Модуль 2. Python Hard,35,asyncio: задачи и очереди,3,Понимание,test,quiz_single,40,2,12
2,Модуль 2. Python Hard,35,asyncio: задачи и очереди,4,Async queue producer,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,35,asyncio: задачи и очереди,5,Async consumer,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,35,asyncio: задачи и очереди,6,Concurrent workers,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,35,asyncio: задачи и очереди,7,Semaphore limit,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,35,asyncio: задачи и очереди,8,Task errors,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,35,asyncio: задачи и очереди,9,Queue done,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,35,asyncio: задачи и очереди,10,Практический модуль: asyncio: задачи и очереди,project,ide_plugin,120,2,45
2,Модуль 2. Python Hard,35,asyncio: задачи и очереди,11,Закрепление,test,quiz_single,40,2,12
2,Модуль 2. Python Hard,35,asyncio: задачи и очереди,12,Итоговый результат: asyncio: задачи и очереди,project,ide_plugin,110,2,30
2,Модуль 2. Python Hard,35,asyncio: задачи и очереди,13,Итог,summary,,40,2,8
2,Модуль 2. Python Hard,36,asyncio: HTTP,1,Что это,theory,,40,2,18
2,Модуль 2. Python Hard,36,asyncio: HTTP,2,Минимальный пример,theory,,40,2,18
2,Модуль 2. Python Hard,36,asyncio: HTTP,3,Понимание,test,quiz_single,40,2,12
2,Модуль 2. Python Hard,36,asyncio: HTTP,4,Fetch JSON,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,36,asyncio: HTTP,5,HTTP timeout,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,36,asyncio: HTTP,6,Concurrent URLs,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,36,asyncio: HTTP,7,Retry async request,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,36,asyncio: HTTP,8,Status filter,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,36,asyncio: HTTP,9,Limit HTTP concurrency,practice,python_pytest,70,2,18
2,Модуль 2. Python Hard,36,asyncio: HTTP,10,Практический модуль: asyncio: HTTP,project,ide_plugin,120,2,45
2,Модуль 2. Python Hard,36,asyncio: HTTP,11,Закрепление,test,quiz_single,40,2,12
2,Модуль 2. Python Hard,36,asyncio: HTTP,12,Итоговый результат: asyncio: HTTP,project,ide_plugin,110,2,30
2,Модуль 2. Python Hard,36,asyncio: HTTP,13,Итог,summary,,40,2,8
3,"Модуль 3. SQL, базы данных и сети",1,SQL: SELECT,1,Что это,theory,,40,2,18
3,"Модуль 3. SQL, базы данных и сети",1,SQL: SELECT,2,Минимальный пример,theory,,40,2,18
3,"Модуль 3. SQL, базы данных и сети",1,SQL: SELECT,3,Понимание,test,quiz_single,40,2,12
3,"Модуль 3. SQL, базы данных и сети",1,SQL: SELECT,4,Выбор полей: SQL: SELECT,practice,sql_query,85,2,22
3,"Модуль 3. SQL, базы данных и сети",1,SQL: SELECT,5,Условие отбора: SQL: SELECT,practice,sql_query,85,2,22
3,"Модуль 3. SQL, базы данных и сети",1,SQL: SELECT,6,Пустое значение: SQL: SELECT,practice,sql_query,85,2,22
3,"Модуль 3. SQL, базы данных и сети",1,SQL: SELECT,7,Связанные строки: SQL: SELECT,practice,sql_query,85,2,22
3,"Модуль 3. SQL, базы данных и сети",1,SQL: SELECT,8,SQL сценарий: SQL: SELECT,project,ide_plugin,130,2,45
3,"Модуль 3. SQL, базы данных и сети",1,SQL: SELECT,9,Закрепление,test,quiz_single,40,2,12
3,"Модуль 3. SQL, базы данных и сети",1,SQL: SELECT,10,Итоговый результат: SQL: SELECT,project,ide_plugin,110,2,30
3,"Модуль 3. SQL, базы данных и сети",1,SQL: SELECT,11,Итог,summary,,40,2,8
3,"Модуль 3. SQL, базы данных и сети",2,SQL: WHERE,1,Что это,theory,,40,2,18
3,"Модуль 3. SQL, базы данных и сети",2,SQL: WHERE,2,Минимальный пример,theory,,40,2,18
3,"Модуль 3. SQL, базы данных и сети",2,SQL: WHERE,3,Понимание,test,quiz_single,40,2,12
3,"Модуль 3. SQL, базы данных и сети",2,SQL: WHERE,4,Условие отбора: SQL: WHERE,practice,sql_query,85,2,22
3,"Модуль 3. SQL, базы данных и сети",2,SQL: WHERE,5,Пустое значение: SQL: WHERE,practice,sql_query,85,2,22
3,"Модуль 3. SQL, базы данных и сети",2,SQL: WHERE,6,Связанные строки: SQL: WHERE,practice,sql_query,85,2,22
3,"Модуль 3. SQL, базы данных и сети",2,SQL: WHERE,7,LEFT JOIN,practice,sql_query,85,2,22
3,"Модуль 3. SQL, базы данных и сети",2,SQL: WHERE,8,SQL сценарий: SQL: WHERE,project,ide_plugin,130,2,45
3,"Модуль 3. SQL, базы данных и сети",2,SQL: WHERE,9,Закрепление,test,quiz_single,40,2,12
3,"Модуль 3. SQL, базы данных и сети",2,SQL: WHERE,10,Итоговый результат: SQL: WHERE,project,ide_plugin,110,2,30
3,"Модуль 3. SQL, базы данных и сети",2,SQL: WHERE,11,Итог,summary,,40,2,8
3,"Модуль 3. SQL, базы данных и сети",3,SQL: ORDER BY и LIMIT,1,Что это,theory,,40,2,18
3,"Модуль 3. SQL, базы данных и сети",3,SQL: ORDER BY и LIMIT,2,Минимальный пример,theory,,40,2,18
3,"Модуль 3. SQL, базы данных и сети",3,SQL: ORDER BY и LIMIT,3,Понимание,test,quiz_single,40,2,12
3,"Модуль 3. SQL, базы данных и сети",3,SQL: ORDER BY и LIMIT,4,Выбор полей: SQL: ORDER BY и LIMIT,practice,sql_query,85,2,22
3,"Модуль 3. SQL, базы данных и сети",3,SQL: ORDER BY и LIMIT,5,Условие отбора: SQL: ORDER BY и LIMIT,practice,sql_query,85,2,22
3,"Модуль 3. SQL, базы данных и сети",3,SQL: ORDER BY и LIMIT,6,Пустое значение: SQL: ORDER BY и LIMIT,practice,sql_query,85,2,22
3,"Модуль 3. SQL, базы данных и сети",3,SQL: ORDER BY и LIMIT,7,Связанные строки: SQL: ORDER BY и LIMIT,practice,sql_query,85,2,22
3,"Модуль 3. SQL, базы данных и сети",3,SQL: ORDER BY и LIMIT,8,SQL сценарий: SQL: ORDER BY и LIMIT,project,ide_plugin,130,2,45
3,"Модуль 3. SQL, базы данных и сети",3,SQL: ORDER BY и LIMIT,9,Закрепление,test,quiz_single,40,2,12
3,"Модуль 3. SQL, базы данных и сети",3,SQL: ORDER BY и LIMIT,10,Итоговый результат: SQL: ORDER BY и LIMIT,project,ide_plugin,110,2,30
3,"Модуль 3. SQL, базы данных и сети",3,SQL: ORDER BY и LIMIT,11,Итог,summary,,40,2,8
3,"Модуль 3. SQL, базы данных и сети",4,"SQL: LIKE, IN, BETWEEN, NULL",1,Что это,theory,,40,2,18
3,"Модуль 3. SQL, базы данных и сети",4,"SQL: LIKE, IN, BETWEEN, NULL",2,Минимальный пример,theory,,40,2,18
3,"Модуль 3. SQL, базы данных и сети",4,"SQL: LIKE, IN, BETWEEN, NULL",3,Понимание,test,quiz_single,40,2,12
3,"Модуль 3. SQL, базы данных и сети",4,"SQL: LIKE, IN, BETWEEN, NULL",4,"Условие отбора: SQL: LIKE, IN, BETWEEN, NULL",practice,sql_query,85,2,22
3,"Модуль 3. SQL, базы данных и сети",4,"SQL: LIKE, IN, BETWEEN, NULL",5,"Пустое значение: SQL: LIKE, IN, BETWEEN, NULL",practice,sql_query,85,2,22
3,"Модуль 3. SQL, базы данных и сети",4,"SQL: LIKE, IN, BETWEEN, NULL",6,"Связанные строки: SQL: LIKE, IN, BETWEEN, NULL",practice,sql_query,85,2,22
3,"Модуль 3. SQL, базы данных и сети",4,"SQL: LIKE, IN, BETWEEN, NULL",7,LEFT JOIN,practice,sql_query,85,2,22
3,"Модуль 3. SQL, базы данных и сети",4,"SQL: LIKE, IN, BETWEEN, NULL",8,"SQL сценарий: SQL: LIKE, IN, BETWEEN, NULL",project,ide_plugin,130,2,45
3,"Модуль 3. SQL, базы данных и сети",4,"SQL: LIKE, IN, BETWEEN, NULL",9,Закрепление,test,quiz_single,40,2,12
