module_order,module_title,lesson_order,lesson_title,step_order,step_title,step_type,checker_type,xp,difficulty,estimated_minutes
2,Модуль 2. Python Hard,7,Протоколы Python,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,8,Наследование,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,8,Наследование,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,8,Наследование,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,8,Наследование,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,8,Наследование,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,8,Наследование,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,8,Наследование,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,8,Наследование,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,8,Наследование,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,8,Наследование,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,8,Наследование,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,9,Полиморфизм,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,9,Полиморфизм,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,9,Полиморфизм,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,9,Полиморфизм,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,9,Полиморфизм,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,9,Полиморфизм,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,9,Полиморфизм,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,9,Полиморфизм,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,9,Полиморфизм,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,9,Полиморфизм,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,9,Полиморфизм,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,10,Абстракции,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,10,Абстракции,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,10,Абстракции,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,10,Абстракции,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,10,Абстракции,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,10,Абстракции,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,10,Абстракции,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,10,Абстракции,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,10,Абстракции,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,10,Абстракции,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,10,Абстракции,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,11,dataclasses,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,11,dataclasses,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,11,dataclasses,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,11,dataclasses,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,11,dataclasses,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,11,dataclasses,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,11,dataclasses,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,11,dataclasses,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,11,dataclasses,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,11,dataclasses,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,11,dataclasses,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,12,typing: база,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,12,typing: база,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,12,typing: база,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,12,typing: база,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,12,typing: база,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,12,typing: база,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,12,typing: база,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,12,typing: база,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,12,typing: база,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,12,typing: база,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,12,typing: база,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,13,typing: Optional и Union,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,13,typing: Optional и Union,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,13,typing: Optional и Union,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,13,typing: Optional и Union,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,13,typing: Optional и Union,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,13,typing: Optional и Union,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,13,typing: Optional и Union,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,13,typing: Optional и Union,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,13,typing: Optional и Union,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,13,typing: Optional и Union,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,13,typing: Optional и Union,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,14,typing: generics,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,14,typing: generics,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,14,typing: generics,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,14,typing: generics,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,14,typing: generics,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,14,typing: generics,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,14,typing: generics,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,14,typing: generics,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,14,typing: generics,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,14,typing: generics,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,14,typing: generics,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,15,mypy и контракты,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,15,mypy и контракты,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,15,mypy и контракты,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,15,mypy и контракты,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,15,mypy и контракты,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,15,mypy и контракты,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,15,mypy и контракты,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,15,mypy и контракты,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,15,mypy и контракты,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,15,mypy и контракты,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,15,mypy и контракты,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,16,Файлы и pathlib,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,16,Файлы и pathlib,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,16,Файлы и pathlib,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,16,Файлы и pathlib,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,16,Файлы и pathlib,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,16,Файлы и pathlib,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,16,Файлы и pathlib,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,16,Файлы и pathlib,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,16,Файлы и pathlib,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,16,Файлы и pathlib,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,16,Файлы и pathlib,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,17,JSON и CSV,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,17,JSON и CSV,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,17,JSON и CSV,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,17,JSON и CSV,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,17,JSON и CSV,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,17,JSON и CSV,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,17,JSON и CSV,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,17,JSON и CSV,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,17,JSON и CSV,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,17,JSON и CSV,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,17,JSON и CSV,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,18,Логирование,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,18,Логирование,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,18,Логирование,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,18,Логирование,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,18,Логирование,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,18,Логирование,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,18,Логирование,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,18,Логирование,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,18,Логирование,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,18,Логирование,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,18,Логирование,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,19,Пакеты и импорты,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,19,Пакеты и импорты,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,19,Пакеты и импорты,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,19,Пакеты и импорты,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,19,Пакеты и импорты,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,19,Пакеты и импорты,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,19,Пакеты и импорты,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,19,Пакеты и импорты,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,19,Пакеты и импорты,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,19,Пакеты и импорты,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,19,Пакеты и импорты,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,20,Poetry,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,20,Poetry,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,20,Poetry,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,20,Poetry,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,20,Poetry,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,20,Poetry,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,20,Poetry,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,20,Poetry,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,20,Poetry,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,20,Poetry,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,20,Poetry,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,21,pytest: функции,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,21,pytest: функции,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,21,pytest: функции,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,21,pytest: функции,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,21,pytest: функции,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,21,pytest: функции,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,21,pytest: функции,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,21,pytest: функции,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,21,pytest: функции,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,21,pytest: функции,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,21,pytest: функции,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,22,pytest: fixtures,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,22,pytest: fixtures,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,22,pytest: fixtures,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,22,pytest: fixtures,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,22,pytest: fixtures,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,22,pytest: fixtures,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,22,pytest: fixtures,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,22,pytest: fixtures,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,22,pytest: fixtures,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,22,pytest: fixtures,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,22,pytest: fixtures,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,23,pytest: parametrization,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,23,pytest: parametrization,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,23,pytest: parametrization,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,23,pytest: parametrization,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,23,pytest: parametrization,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,23,pytest: parametrization,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,23,pytest: parametrization,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,23,pytest: parametrization,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,23,pytest: parametrization,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,23,pytest: parametrization,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,23,pytest: parametrization,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,24,pytest: mocking,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,24,pytest: mocking,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,24,pytest: mocking,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,24,pytest: mocking,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,24,pytest: mocking,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,24,pytest: mocking,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,24,pytest: mocking,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,24,pytest: mocking,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,24,pytest: mocking,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,24,pytest: mocking,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,24,pytest: mocking,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,25,pytest: coverage,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,25,pytest: coverage,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,25,pytest: coverage,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,25,pytest: coverage,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,25,pytest: coverage,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,25,pytest: coverage,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,25,pytest: coverage,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,25,pytest: coverage,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,25,pytest: coverage,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,25,pytest: coverage,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,25,pytest: coverage,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,26,Алгоритмы: сложность,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,26,Алгоритмы: сложность,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,26,Алгоритмы: сложность,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,26,Алгоритмы: сложность,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,26,Алгоритмы: сложность,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,26,Алгоритмы: сложность,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,26,Алгоритмы: сложность,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,26,Алгоритмы: сложность,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,26,Алгоритмы: сложность,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,26,Алгоритмы: сложность,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,26,Алгоритмы: сложность,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,27,Массивы и списки,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,27,Массивы и списки,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,27,Массивы и списки,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,27,Массивы и списки,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,27,Массивы и списки,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,27,Массивы и списки,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,27,Массивы и списки,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,27,Массивы и списки,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,27,Массивы и списки,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,27,Массивы и списки,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,27,Массивы и списки,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,28,Hash map и set,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,28,Hash map и set,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,28,Hash map и set,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,28,Hash map и set,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,28,Hash map и set,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,28,Hash map и set,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,28,Hash map и set,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,28,Hash map и set,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,28,Hash map и set,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,28,Hash map и set,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,28,Hash map и set,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,29,"Stack, queue, deque",1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,29,"Stack, queue, deque",2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,29,"Stack, queue, deque",3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,29,"Stack, queue, deque",4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,29,"Stack, queue, deque",5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,29,"Stack, queue, deque",6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,29,"Stack, queue, deque",7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,29,"Stack, queue, deque",8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,29,"Stack, queue, deque",9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,29,"Stack, queue, deque",10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,29,"Stack, queue, deque",11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,30,Сортировки,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,30,Сортировки,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,30,Сортировки,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,30,Сортировки,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,30,Сортировки,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,30,Сортировки,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,30,Сортировки,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,30,Сортировки,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,30,Сортировки,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,30,Сортировки,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,30,Сортировки,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,31,Binary search,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,31,Binary search,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,31,Binary search,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,31,Binary search,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,31,Binary search,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,31,Binary search,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,31,Binary search,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,31,Binary search,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,31,Binary search,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,31,Binary search,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,31,Binary search,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,32,threading,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,32,threading,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,32,threading,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,32,threading,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,32,threading,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,32,threading,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,32,threading,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,32,threading,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,32,threading,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,32,threading,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,32,threading,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,33,multiprocessing,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,33,multiprocessing,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,33,multiprocessing,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,33,multiprocessing,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,33,multiprocessing,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,33,multiprocessing,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,33,multiprocessing,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,33,multiprocessing,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,33,multiprocessing,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,33,multiprocessing,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,33,multiprocessing,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,34,asyncio: база,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,34,asyncio: база,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,34,asyncio: база,3,Понимание,test,quiz_single,20,1,10
2,Модуль 2. Python Hard,34,asyncio: база,4,Простая задача,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,34,asyncio: база,5,Ошибка,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,34,asyncio: база,6,Основная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,34,asyncio: база,7,Прикладная задача,practice,python_pytest,70,2,28
2,Модуль 2. Python Hard,34,asyncio: база,8,Крайний случай,practice,python_stdout,70,2,24
2,Модуль 2. Python Hard,34,asyncio: база,9,Закрепление,test,quiz_single,25,2,10
2,Модуль 2. Python Hard,34,asyncio: база,10,Работа в IDE,project,ide_plugin,110,3,55
2,Модуль 2. Python Hard,34,asyncio: база,11,Итоги,summary,,15,1,10
2,Модуль 2. Python Hard,35,asyncio: задачи и очереди,1,Смысл,theory,,20,1,18
2,Модуль 2. Python Hard,35,asyncio: задачи и очереди,2,Минимальный пример,theory,,20,1,18
2,Модуль 2. Python Hard,35,asyncio: задачи и очереди,3,Понимание,test,quiz_single,20,1,10
